,Stock_Name,Adjusted_Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Label,negative_score,neutral_score,positive_score
704,IRCTC.NS,2024-10-22,854.513445642957,854.513445642957,824.862199006905,827.250244140625,1690141,0.0,0.0,-1,0.9925936,0.00415914,0.00324726
705,IRCTC.NS,2024-10-23,822.8721884165125,835.658025818567,809.6385849568835,824.5139770507812,1551853,0.0,0.0,0,0.99266255,0.00422922,0.00310827
706,IRCTC.NS,2024-10-24,824.5140176499868,838.7923687933501,823.0215045382548,826.0065307617188,739626,0.0,0.0,0,0.992671,0.00415053,0.00317846
707,IRCTC.NS,2024-10-25,826.0065260847797,828.6930010862749,794.1164475269279,808.0465698242188,1429801,0.0,0.0,-1,0.99284744,0.00423358,0.00291895
708,IRCTC.NS,2024-10-28,808.0465640316996,826.0562584538305,805.0117995562189,816.951904296875,903462,0.0,0.0,1,0.97973275,0.01635865,0.00390859
709,IRCTC.NS,2024-10-29,816.9518892043296,822.3249605305668,802.4745246198446,820.73291015625,849115,0.0,0.0,1,0.9925891,0.00418182,0.00322904
710,IRCTC.NS,2024-10-30,819.9369071637366,852.6727176889291,814.9121253743803,835.2103271484375,1597691,0.0,0.0,1,0.98793715,0.00836706,0.00369574
711,IRCTC.NS,2024-10-31,835.210316233178,840.8818171651664,812.0763642584012,817.2006225585938,1241687,0.0,0.0,1,0.9925666,0.00411986,0.00331356
713,IRCTC.NS,2024-11-04,828.8422323492156,829.1904610958136,798.4447292512978,812.1260986328125,1622214,0.0,0.0,-1,0.9880277,0.00856039,0.00341187
714,IRCTC.NS,2024-11-05,791.031898323716,827.5487289207366,788.1463488678153,824.961669921875,4430786,0.0,0.0,1,0.99269205,0.00417443,0.00313364
715,IRCTC.NS,2024-11-06,830.8322587130384,858.9909925808033,829.1407317887181,853.0706787109375,3702637,0.0,0.0,-1,0.98905635,0.00735625,0.00358738
716,IRCTC.NS,2024-11-07,846.9016955115306,852.8219488054674,836.9516083210316,839.8370971679688,872399,0.0,0.0,-1,0.9865022,0.00945493,0.00404281
717,IRCTC.NS,2024-11-08,836.8023003472223,840.7325967815187,825.8572048611111,828.3447265625,899276,0.0,0.0,-1,0.9880751,0.0083477,0.00357718
718,IRCTC.NS,2024-11-11,823.9666990593475,838.5933394306255,818.0464457430916,832.0263061523438,730959,0.0,0.0,1,0.9888483,0.00779783,0.00335376
719,IRCTC.NS,2024-11-12,831.8272528788756,839.5883084031746,805.9570273108723,807.5988159179688,1007697,0.0,0.0,-1,0.98798674,0.00832841,0.00368489
720,IRCTC.NS,2024-11-13,805.6585847673501,813.2206268601286,792.5244573210122,797.4000244140625,1223260,0.0,0.0,1,0.9881892,0.00869482,0.00311599
721,IRCTC.NS,2024-11-14,800.0,808.25,791.0,799.5999755859375,845850,4.0,0.0,1,0.9878628,0.00883375,0.00330342
722,IRCTC.NS,2024-11-18,801.9000244140625,810.9000244140625,787.0,797.0999755859375,1009781,0.0,0.0,-1,0.98880297,0.00810449,0.00309253
723,IRCTC.NS,2024-11-19,796.0,815.6500244140625,796.0,800.0999755859375,774201,0.0,0.0,1,0.9922699,0.00474561,0.0029845
724,IRCTC.NS,2024-11-21,801.2999877929688,801.2999877929688,783.0,793.8499755859375,1176124,0.0,0.0,-1,0.99244636,0.00421349,0.00334021
725,IRCTC.NS,2024-11-22,793.0,810.4500122070312,791.5499877929688,808.5999755859375,704780,0.0,0.0,1,0.9928665,0.00414878,0.00298466
726,IRCTC.NS,2024-11-25,820.0,826.5999755859375,810.4000244140625,812.0999755859375,1214000,0.0,0.0,1,0.99256504,0.00415152,0.00328352
727,IRCTC.NS,2024-11-26,814.5,822.0,812.0,814.9500122070312,746418,0.0,0.0,0,0.9828697,0.01386206,0.0032682
728,IRCTC.NS,2024-11-27,813.0,831.0,812.0,822.5999755859375,1161326,0.0,0.0,1,0.99210984,0.00525399,0.00263618
729,IRCTC.NS,2024-11-28,822.5999755859375,827.2999877929688,811.2000122070312,814.3499755859375,1145818,0.0,0.0,-1,0.99267805,0.00422298,0.00309903
730,IRCTC.NS,2024-11-29,814.3499755859375,822.9000244140625,810.0,815.9500122070312,1333757,0.0,0.0,0,0.992459,0.00421189,0.00332918
731,IRCTC.NS,2024-12-02,815.0,819.6500244140625,809.0999755859375,816.5,985235,0.0,0.0,0,0.98821133,0.00838269,0.00340592
732,IRCTC.NS,2024-12-03,816.5,834.5999755859375,816.5,831.8499755859375,1104201,0.0,0.0,1,0.9925184,0.00414809,0.00333347
733,IRCTC.NS,2024-12-04,833.0,839.0,825.2999877929688,832.6500244140625,1153943,0.0,0.0,0,0.99277276,0.00416287,0.00306442
736,IRCTC.NS,2024-12-09,830.5999755859375,840.5999755859375,829.8499755859375,833.7000122070312,970147,0.0,0.0,1,0.99274665,0.00445755,0.00279583
737,IRCTC.NS,2024-12-10,838.7000122070312,847.75,833.0499877929688,835.0,1006094,0.0,0.0,1,0.9925614,0.00418604,0.00325262
738,IRCTC.NS,2024-12-11,837.2000122070312,857.0,833.3499755859375,855.4500122070312,2301272,0.0,0.0,1,0.92710674,0.06647171,0.00642168
739,IRCTC.NS,2024-12-12,855.0,859.7000122070312,836.0499877929688,839.9000244140625,1281101,0.0,0.0,-1,0.9918389,0.00514961,0.00301147
740,IRCTC.NS,2024-12-13,835.0499877929688,839.25,820.2000122070312,835.4500122070312,1034298,0.0,0.0,0,0.97137827,0.02449996,0.00412178
741,IRCTC.NS,2024-12-16,835.0,843.9000244140625,835.0,842.5,729632,0.0,0.0,-1,0.99284405,0.0043027,0.00285319
742,IRCTC.NS,2024-12-17,839.7999877929688,842.5,825.0,826.7999877929688,762025,0.0,0.0,-1,0.9795196,0.016895,0.00358539
743,IRCTC.NS,2024-12-18,824.9500122070312,826.7999877929688,810.0,813.0,724323,0.0,0.0,-1,0.9925444,0.00442819,0.00302752
744,IRCTC.NS,2024-12-19,805.0,808.25,798.2999877929688,805.5499877929688,808692,0.0,0.0,-1,0.9926293,0.00414861,0.00322217
745,IRCTC.NS,2024-12-20,803.0,812.7000122070312,781.0,784.25,1390018,0.0,0.0,1,0.99250907,0.00418731,0.00330361
746,IRCTC.NS,2024-12-23,786.7999877929688,792.5499877929688,777.2000122070312,788.2000122070312,1084917,0.0,0.0,0,0.99249023,0.00418518,0.00332454
747,IRCTC.NS,2024-12-24,787.3499755859375,792.9500122070312,779.4000244140625,788.7999877929688,834321,0.0,0.0,0,0.9866745,0.01032879,0.00299675
748,IRCTC.NS,2024-12-26,788.0499877929688,792.2000122070312,778.5,782.4000244140625,827630,0.0,0.0,-1,0.9725214,0.02301909,0.00445944
749,IRCTC.NS,2024-12-27,777.25,786.0,777.25,779.25,636165,0.0,0.0,1,0.9928011,0.00425422,0.00294475
750,IRCTC.NS,2024-12-30,779.25,781.7000122070312,765.0999755859375,768.9500122070312,2554813,0.0,0.0,-1,0.99247885,0.00417568,0.00334546
751,IRCTC.NS,2024-12-31,767.9000244140625,789.9000244140625,767.0,786.9000244140625,1077161,0.0,0.0,1,0.9923339,0.00455445,0.00311165
752,IRCTC.NS,2025-01-01,785.0,794.6500244140625,784.2000122070312,788.9000244140625,581539,0.0,0.0,-1,0.9926248,0.0043952,0.00297991
757,ITC.NS,2024-09-02,504.0,512.9000244140625,503.2999877929688,510.0499877929688,15885469,0.0,0.0,1,0.99264634,0.00414869,0.0032049
758,ITC.NS,2024-09-03,510.0499877929688,515.9500122070312,507.8999938964844,509.3999938964844,12018677,0.0,0.0,-1,0.9926846,0.00413819,0.00317728
759,ITC.NS,2024-09-04,500.0,510.0499877929688,499.9500122070313,506.3500061035156,8414967,0.0,0.0,1,0.99266326,0.00415534,0.00318148
760,ITC.NS,2024-09-05,508.3500061035156,511.8999938964844,507.0499877929688,511.2000122070313,10898888,0.0,0.0,1,0.98355424,0.01313439,0.00331132
761,ITC.NS,2024-09-06,512.0,512.0,497.1499938964844,501.7000122070313,13716752,0.0,0.0,-1,0.9926053,0.00412209,0.0032726
762,ITC.NS,2024-09-09,502.0,512.6500244140625,500.3500061035156,511.75,13736044,0.0,0.0,1,0.99290764,0.00418191,0.00291043
764,ITC.NS,2024-09-11,513.0,519.5,511.9500122070313,514.3499755859375,14922832,0.0,0.0,1,0.9926318,0.0042847,0.0030836
765,ITC.NS,2024-09-12,515.0999755859375,520.5,508.5499877929688,519.5,18377550,0.0,0.0,1,0.9926191,0.00416821,0.00321277
767,ITC.NS,2024-09-16,515.9000244140625,517.0,509.7000122070313,511.1000061035156,7531604,0.0,0.0,-1,0.9926642,0.0041757,0.00316007
768,ITC.NS,2024-09-17,511.0499877929688,513.5499877929688,506.25,507.75,10486015,0.0,0.0,-1,0.9925868,0.00417486,0.00323831
769,ITC.NS,2024-09-18,507.8500061035156,512.4000244140625,505.1000061035156,507.3500061035156,5429619,0.0,0.0,1,0.9927676,0.00411122,0.00312118
770,ITC.NS,2024-09-19,510.0,514.7999877929688,507.5,508.25,13925311,0.0,0.0,1,0.99052316,0.00674167,0.0027352
771,ITC.NS,2024-09-20,512.0,517.3499755859375,508.0,514.4000244140625,23808194,0.0,0.0,1,0.95522386,0.03908196,0.0056941
772,ITC.NS,2024-09-23,515.4500122070312,519.4500122070312,513.5999755859375,516.9500122070312,7804918,0.0,0.0,0,0.9928576,0.00420908,0.00293343
773,ITC.NS,2024-09-24,517.0,517.7999877929688,514.1500244140625,515.25,6755320,0.0,0.0,0,0.98783034,0.00844353,0.00372615
774,ITC.NS,2024-09-25,515.5,519.2999877929688,512.2999877929688,517.5499877929688,8476223,0.0,0.0,1,0.9926912,0.00473565,0.0025731
775,ITC.NS,2024-09-26,517.6500244140625,523.75,517.0,522.75,15489991,0.0,0.0,-1,0.9925804,0.0041797,0.00323987
776,ITC.NS,2024-09-27,520.25,528.5,520.25,522.7000122070312,17251962,0.0,0.0,-1,0.99079996,0.00587514,0.00332483
777,ITC.NS,2024-09-30,520.5999755859375,524.3499755859375,514.0499877929688,518.1500244140625,10531347,0.0,0.0,-1,0.98665535,0.00909696,0.00424768
778,ITC.NS,2024-10-01,518.1500244140625,519.75,514.0,516.2000122070312,5089315,0.0,0.0,-1,0.989712,0.00693265,0.00335533
779,ITC.NS,2024-10-03,508.5499877929688,515.7000122070312,508.1000061035156,512.75,15870147,0.0,0.0,-1,0.99262434,0.00422162,0.00315398
780,ITC.NS,2024-10-04,510.0,517.3499755859375,501.5499877929688,503.5499877929688,18228912,0.0,0.0,1,0.9889714,0.00799485,0.00303361
781,ITC.NS,2024-10-07,507.0,514.9500122070312,506.75,510.2000122070313,16479772,0.0,0.0,1,0.9926052,0.00419273,0.00320201
782,ITC.NS,2024-10-08,510.0,512.5499877929688,506.0,507.9500122070313,9502367,0.0,0.0,-1,0.99063396,0.00590219,0.00346389
783,ITC.NS,2024-10-09,509.7999877929688,509.7999877929688,490.5499877929688,491.7000122070313,23952459,0.0,0.0,1,0.9925706,0.00413076,0.00329863
784,ITC.NS,2024-10-10,495.3500061035156,495.6499938964844,489.4500122070313,492.0499877929688,12799333,0.0,0.0,-1,0.9905764,0.00608758,0.00333603
785,ITC.NS,2024-10-11,493.0,493.9500122070313,487.3999938964844,488.2000122070313,14394986,0.0,0.0,1,0.9865839,0.00915847,0.00425758
786,ITC.NS,2024-10-14,491.0,499.0,488.6499938964844,496.9500122070313,6712103,0.0,0.0,1,0.9927031,0.0042717,0.00302525
787,ITC.NS,2024-10-15,498.0,499.3999938964844,494.5,498.5499877929688,8037662,0.0,0.0,-1,0.9926772,0.00417711,0.00314566
788,ITC.NS,2024-10-16,496.0,498.8500061035156,492.3500061035156,493.2000122070313,6682083,0.0,0.0,-1,0.99259466,0.00413966,0.00326569
789,ITC.NS,2024-10-17,495.0,495.0,488.0,488.8999938964844,7385299,0.0,0.0,-1,0.99276054,0.00435396,0.00288555
790,ITC.NS,2024-10-18,488.75,491.5499877929688,478.3999938964844,486.7000122070313,21778099,0.0,0.0,-1,0.9906899,0.00604752,0.00326263
791,ITC.NS,2024-10-21,486.7000122070313,487.6000061035156,477.3500061035156,483.6499938964844,7395274,0.0,0.0,-1,0.99266994,0.00412495,0.00320514
792,ITC.NS,2024-10-22,483.6499938964844,488.3999938964844,480.7999877929688,481.7999877929688,12299288,0.0,0.0,1,0.9865839,0.00915847,0.00425758
793,ITC.NS,2024-10-23,481.0,483.2999877929688,479.5,480.3500061035156,10162570,0.0,0.0,0,0.99237,0.00419995,0.00342996
794,ITC.NS,2024-10-24,482.0,482.3999938964844,470.0,471.7000122070313,13092399,0.0,0.0,1,0.98187906,0.01490284,0.00321815
795,ITC.NS,2024-10-25,475.7999877929688,493.5,474.2000122070313,482.2999877929688,30961625,0.0,0.0,1,0.99258935,0.00412339,0.00328719
796,ITC.NS,2024-10-28,481.9500122070313,485.8999938964844,476.0,484.1499938964844,8614446,0.0,0.0,1,0.9927666,0.00424851,0.00298486
797,ITC.NS,2024-10-29,485.0,489.2000122070313,481.2999877929688,487.9500122070313,6866704,0.0,0.0,1,0.9899741,0.00668812,0.0033378
798,ITC.NS,2024-10-30,487.9500122070313,493.25,486.5,491.5499877929688,6393835,0.0,0.0,1,0.9927073,0.00415355,0.00313923
799,ITC.NS,2024-10-31,492.0,493.0,484.7000122070313,488.7999877929688,7810874,0.0,0.0,1,0.9927086,0.00419747,0.00309393
800,ITC.NS,2024-11-01,491.0,492.1000061035156,489.2999877929688,490.2999877929688,1461602,0.0,0.0,1,0.99257433,0.00417023,0.00325542
802,ITC.NS,2024-11-05,482.9500122070313,485.0499877929688,476.9500122070313,480.2000122070313,7327830,0.0,0.0,-1,0.992574,0.00416288,0.00326319
803,ITC.NS,2024-11-06,480.2000122070313,484.3999938964844,478.0,481.1000061035156,11313985,0.0,0.0,0,0.9883879,0.00804185,0.00357034
804,ITC.NS,2024-11-07,481.75,482.7000122070313,476.1000061035156,477.8999938964844,8924280,0.0,0.0,-1,0.98726624,0.00861609,0.00411772
805,ITC.NS,2024-11-08,477.8999938964844,480.7000122070313,474.6000061035156,478.0499877929688,6090462,0.0,0.0,0,0.9872673,0.00890427,0.00382839
806,ITC.NS,2024-11-11,478.0499877929688,481.5,474.1000061035156,476.9500122070313,5488948,0.0,0.0,0,0.99220955,0.00483603,0.00295441
808,ITC.NS,2024-11-13,470.0499877929688,474.7000122070313,468.25,472.2000122070313,11120381,0.0,0.0,1,0.9925889,0.00414038,0.00327081
809,ITC.NS,2024-11-14,471.2000122070313,472.9500122070313,462.25,465.9500122070313,11639562,0.0,0.0,-1,0.98841035,0.00783238,0.00375733
810,ITC.NS,2024-11-18,466.0,467.7999877929688,462.0,466.5499877929688,8135260,0.0,0.0,1,0.98647183,0.00942348,0.00410468
811,ITC.NS,2024-11-19,468.0,473.75,466.25,467.3500061035156,6857374,0.0,0.0,-1,0.99279755,0.00417724,0.00302532
812,ITC.NS,2024-11-21,461.0,464.0499877929688,455.3999938964844,457.1499938964844,19559847,0.0,0.0,-1,0.99260545,0.00414139,0.00325315
813,ITC.NS,2024-11-22,456.2000122070313,476.5,455.5,474.6499938964844,19464568,0.0,0.0,1,0.9918349,0.0052364,0.0029287
814,ITC.NS,2024-11-25,479.0,482.2000122070313,472.3999938964844,476.7999877929688,13891991,0.0,0.0,1,0.99276114,0.00412638,0.00311251
816,ITC.NS,2024-11-27,477.5,480.1000061035156,473.0,476.9500122070313,7067013,0.0,0.0,0,0.99254453,0.00421002,0.00324539
817,ITC.NS,2024-11-28,477.0,483.7999877929688,470.5499877929688,474.8999938964844,14412539,0.0,0.0,-1,0.15750879,0.7945187,0.0479725
818,ITC.NS,2024-11-29,473.2000122070313,478.8999938964844,472.6000061035156,476.75,8346687,0.0,0.0,1,0.99248755,0.00453759,0.00297488
820,ITC.NS,2024-12-03,466.0,473.3999938964844,462.75,472.5499877929688,22218251,0.0,0.0,1,0.05779877,0.88776004,0.05444124
821,ITC.NS,2024-12-04,474.3999938964844,478.2000122070313,466.3999938964844,467.1000061035156,13439484,0.0,0.0,-1,0.5472462,0.4260372,0.0267166
822,ITC.NS,2024-12-05,467.5499877929688,472.75,462.5,467.5,26415053,0.0,0.0,1,0.9036402,0.08895971,0.00740005
823,ITC.NS,2024-12-06,470.0,474.9500122070313,467.7000122070313,471.1499938964844,7551407,0.0,0.0,0,0.09939029,0.8491567,0.05145302
824,ITC.NS,2024-12-09,471.5,472.0,462.9500122070313,464.9500122070313,11703384,0.0,0.0,-1,0.9898896,0.00718407,0.00292627
826,ITC.NS,2024-12-11,467.2000122070313,468.2000122070313,464.7000122070313,465.25,6745816,0.0,0.0,0,0.9926481,0.00484167,0.00251021
827,ITC.NS,2024-12-12,465.5,467.8999938964844,459.1499938964844,460.6000061035156,12884401,0.0,0.0,-1,0.9926427,0.00475553,0.00260178
828,ITC.NS,2024-12-13,460.0,474.3999938964844,451.6499938964844,470.0,31753858,0.0,0.0,1,0.9926561,0.00413242,0.00321143
829,ITC.NS,2024-12-16,470.25,474.3999938964844,468.0,470.1000061035156,9007264,0.0,0.0,0,0.97879833,0.0180024,0.00319927
830,ITC.NS,2024-12-17,470.0,475.7999877929688,463.0499877929688,469.5499877929688,19844152,0.0,0.0,1,0.99167705,0.00562473,0.00269823
831,ITC.NS,2024-12-18,472.7000122070313,473.7999877929688,466.8999938964844,470.5,12365167,0.0,0.0,-1,0.98511666,0.01140398,0.00347939
832,ITC.NS,2024-12-19,469.0,474.3500061035156,465.2999877929688,466.5499877929688,14599270,0.0,0.0,-1,0.9858477,0.01107909,0.00307326
833,ITC.NS,2024-12-20,466.5,467.4500122070313,459.2999877929688,464.6499938964844,19481288,0.0,0.0,1,0.9777414,0.0178794,0.00437912
834,ITC.NS,2024-12-23,471.2000122070313,477.7000122070313,467.6000061035156,474.25,18837469,0.0,0.0,1,0.5778332,0.39640564,0.02576124
835,ITC.NS,2024-12-24,474.8999938964844,480.25,472.6499938964844,478.4500122070313,11564497,0.0,0.0,1,0.98985904,0.00779799,0.00234298
836,ITC.NS,2024-12-26,480.5499877929688,481.8500061035156,476.0,476.9500122070313,8848065,0.0,0.0,1,0.7789358,0.20689036,0.0141739
837,ITC.NS,2024-12-27,479.75,481.8999938964844,476.0,478.6000061035156,16279450,0.0,0.0,1,0.9923408,0.00420543,0.00345374
838,ITC.NS,2024-12-30,480.75,481.4500122070313,476.0,477.0,13074810,0.0,0.0,-1,0.99273384,0.00414669,0.00311941
839,ITC.NS,2024-12-31,478.4500122070313,484.6499938964844,474.5499877929688,483.6499938964844,13276195,0.0,0.0,1,0.9926293,0.0041974,0.00317326
840,ITC.NS,2025-01-01,486.0,486.8500061035156,482.1499938964844,483.9500122070313,18229128,0.0,0.0,-1,0.9925687,0.00419675,0.00323461
845,LICI.NS,2024-09-02,1065.5,1070.25,1055.75,1058.5999755859375,857165,0.0,0.0,1,0.97670484,0.01927482,0.00402043
846,LICI.NS,2024-09-03,1064.0,1068.800048828125,1054.449951171875,1062.300048828125,857613,0.0,0.0,-1,0.9926635,0.00415287,0.00318371
847,LICI.NS,2024-09-04,1055.0999755859375,1069.9000244140625,1050.5999755859375,1064.75,978470,0.0,0.0,1,0.95523715,0.03963579,0.00512705
848,LICI.NS,2024-09-05,1064.0,1079.949951171875,1058.300048828125,1069.300048828125,1019982,0.0,0.0,-1,0.96776843,0.0284191,0.00381251
849,LICI.NS,2024-09-06,1065.0,1072.0,1035.0,1038.9000244140625,1370284,0.0,0.0,-1,0.10829263,0.8422225,0.0494848
850,LICI.NS,2024-09-09,1038.9000244140625,1044.9000244140625,1020.0,1029.300048828125,1433956,0.0,0.0,1,0.99268484,0.00419375,0.00312136
851,LICI.NS,2024-09-10,1034.0,1045.0,1030.0,1032.1500244140625,749982,0.0,0.0,0,0.9927967,0.00421397,0.00298935
852,LICI.NS,2024-09-11,1033.0,1036.8499755859375,1004.8499755859376,1013.7000122070312,973759,0.0,0.0,1,0.99260795,0.00457001,0.00282197
853,LICI.NS,2024-09-12,1019.9000244140624,1034.9000244140625,1018.9500122070312,1031.5999755859375,836623,0.0,0.0,1,0.99263424,0.00416069,0.00320508
854,LICI.NS,2024-09-13,1035.0,1046.0,1028.699951171875,1034.1500244140625,870819,0.0,0.0,1,0.99259937,0.00419167,0.00320909
855,LICI.NS,2024-09-16,1039.0,1041.6500244140625,1026.050048828125,1028.1500244140625,927727,0.0,0.0,-1,0.9824922,0.01414391,0.00336385
856,LICI.NS,2024-09-17,1029.949951171875,1029.949951171875,1020.0,1021.2000122070312,502810,0.0,0.0,-1,0.99265563,0.00415545,0.00318902
857,LICI.NS,2024-09-18,1021.0,1034.449951171875,1016.0,1018.5999755859376,708747,0.0,0.0,1,0.99173015,0.00507396,0.00319594
858,LICI.NS,2024-09-19,1023.0,1029.550048828125,991.0,1000.5499877929688,1381614,0.0,0.0,1,0.54522926,0.43135846,0.02341232
859,LICI.NS,2024-09-20,1008.0,1024.449951171875,1002.5,1010.3499755859376,1547836,0.0,0.0,1,0.9926736,0.00418309,0.00314333
860,LICI.NS,2024-09-23,1012.9500122070312,1037.449951171875,1012.1500244140624,1032.8499755859375,1343379,0.0,0.0,1,0.9926394,0.00415167,0.00320897
861,LICI.NS,2024-09-24,1032.8499755859375,1043.449951171875,1025.25,1028.199951171875,922727,0.0,0.0,-1,0.98876035,0.00778528,0.00345441
862,LICI.NS,2024-09-25,1026.949951171875,1032.449951171875,1013.0999755859376,1019.0,979782,0.0,0.0,1,0.992722,0.00414265,0.00313534
863,LICI.NS,2024-09-26,1024.0,1048.9000244140625,1010.5,1028.050048828125,2653652,0.0,0.0,1,0.99264246,0.00414772,0.00320979
864,LICI.NS,2024-09-27,1033.199951171875,1033.199951171875,1020.4000244140624,1024.25,1196872,0.0,0.0,-1,0.9926676,0.00411657,0.00321591
865,LICI.NS,2024-09-30,1022.0,1022.0,1003.0999755859376,1006.9500122070312,1434359,0.0,0.0,-1,0.99262506,0.00415945,0.00321554
866,LICI.NS,2024-10-01,1008.3499755859376,1012.4000244140624,999.0,1000.0499877929688,1146284,0.0,0.0,-1,0.9925364,0.00418028,0.00328336
867,LICI.NS,2024-10-03,990.0,994.8499755859376,964.25,967.3499755859376,1963460,0.0,0.0,1,0.99021167,0.00625219,0.0035361
868,LICI.NS,2024-10-04,973.0,982.7999877929688,955.7000122070312,971.1500244140624,1345161,0.0,0.0,1,0.99269485,0.00411977,0.00318541
869,LICI.NS,2024-10-07,971.0,977.0,924.1500244140624,931.0,3406517,0.0,0.0,-1,0.9926721,0.00425735,0.00307054
870,LICI.NS,2024-10-08,931.0,967.4500122070312,923.0999755859376,964.4000244140624,3021144,0.0,0.0,1,0.9920168,0.00519472,0.00278851
871,LICI.NS,2024-10-09,971.0,977.25,964.0,970.9500122070312,857896,0.0,0.0,1,0.99260944,0.00415763,0.00323293
872,LICI.NS,2024-10-10,974.0,979.2000122070312,962.0499877929688,965.1500244140624,600669,0.0,0.0,1,0.06744123,0.8800037,0.05255516
873,LICI.NS,2024-10-11,967.4500122070312,971.9000244140624,947.25,948.8499755859376,957899,0.0,0.0,1,0.9886718,0.00762688,0.00370133
874,LICI.NS,2024-10-14,958.2999877929688,965.9500122070312,954.75,959.5,655775,0.0,0.0,1,0.99276865,0.00414313,0.00308831
875,LICI.NS,2024-10-15,963.0,965.0,943.2999877929688,947.8499755859376,1201370,0.0,0.0,-1,0.98329836,0.01250246,0.00419915
876,LICI.NS,2024-10-16,947.8499755859376,955.0,941.25,942.9500122070312,976566,0.0,0.0,-1,0.9926339,0.00416508,0.00320104
877,LICI.NS,2024-10-17,942.9500122070312,949.9000244140624,931.0,933.0999755859376,731896,0.0,0.0,-1,0.9925909,0.00416099,0.00324812
879,LICI.NS,2024-10-21,945.0,952.9000244140624,922.0999755859376,926.2999877929688,767516,0.0,0.0,-1,0.9617278,0.03228892,0.00598334
880,LICI.NS,2024-10-22,926.0,933.2999877929688,909.25,915.5,1397403,0.0,0.0,1,0.99264365,0.00426194,0.00309442
881,LICI.NS,2024-10-23,919.8499755859376,924.9000244140624,895.1500244140625,909.4500122070312,1053255,0.0,0.0,-1,0.9926569,0.00416095,0.00318209
883,LICI.NS,2024-10-25,910.0999755859376,918.0,888.2999877929688,903.6500244140624,1268810,0.0,0.0,1,0.99273646,0.00423963,0.00302394
884,LICI.NS,2024-10-28,909.3499755859376,923.6500244140624,896.6500244140625,915.4000244140624,1060660,0.0,0.0,1,0.99258435,0.00419427,0.0032214
885,LICI.NS,2024-10-29,920.0999755859376,937.1500244140624,915.7999877929688,934.4000244140624,1053721,0.0,0.0,1,0.99268687,0.00415687,0.00315635
894,LICI.NS,2024-11-11,920.0,933.7000122070312,909.0,918.4500122070312,1238920,0.0,0.0,1,0.9920412,0.00512606,0.00283285
